,UserID,Name,Tweet,Mentions,Created At,Retweet,Likes,Location
261,DarshanaSuthar7,Darshana Suthar,"@CMOGuj: 1942 ના 'ભારત છોડો' આંદોલન સમયે તિરંગો લહેરાવતા શહીદી વહોરી લેનાર વીર વિનોદ કિનારીવાલાને વંદન.

આવો, તા.13 થી 15 ઓગસ્ટ આપણે આપ…",['CMO Gujarat'],2022-08-19 15:17:34+00:00,1,0,
262,PrabhuChawla,PrabhuChawla,"@Eventxpress: The New Indian Express' #HarGharTiranga Abhiyaan Cochin Public School, 

#HarGharTirangaCampaign #IndiaAt75 
@HeroMotoCorp…","['Event Xpress', 'Hero MotoCorp']",2022-08-19 15:17:27+00:00,1,0,"New Delhi, India"
263,AHusain26363524,arshalan,"@JannatEHaphruda: بھارتی فوج نے اقبال میموریل پبلک ہائی سکول، گشی میں یوم آزادی کے کوئز مقابلے کا انعقاد کیا۔
#Kashmir
#ProsperousKashmi…",['Jannat-e-Haphruda'],2022-08-19 15:17:15+00:00,1,0,
264,MuruganVictoria,Victoria Murugan,@UnaNYKHP: 🇮🇳Nehru Yuva Kendra Una organised cleanliness drive under the Har ghar tiranga🇮🇳campaign with the coordination of Youth Club…,['Nehru Yuva Kendra Una'],2022-08-19 15:17:14+00:00,1,0,"krishnagiri,Tamil Nadu state"
265,ak2301in,Abhishek அபிஷேக்,@nhsrcl: 76वें स्वतंत्रता दिवस के अवसर पर हर घर तिरंगा अभियान में साबरमती पैसेंजर हब पर तिरंगा फहराया गया। इस हब का कार्य तेज गति से जा…,['NHSRCL'],2022-08-19 15:16:52+00:00,1,0,INDIA 
266,mohantyakshay63,Akshay Kumar Mohanty,@kissfoundation: #HarGharTiranga movement was celebrated with much zeal and vigour at KISS campus. Catch a glimpse of the lively perform…,['KISS - Kalinga Institute of Social Sciences'],2022-08-19 15:16:46+00:00,1,0,
267,Vishal38469199,Vishal,@Mohanlal: May this Mahotsav continue to inspire us to a greater dedication to nation-building and encourage us all to move forward as o…,['Mohanlal'],2022-08-19 15:16:40+00:00,1,0,India
268,lalitpurpolice,LALITPUR POLICE,"@auraiyapolice: #UPP4AmritMahotsav
#HarGharTiranga    
#आजादी_का_अमृत_महोत्सव कार्यक्रम के तहत पुलिस अधीक्षक औरैया @ipsCharuNigam के नि…","['Auraiya Police', 'Charu Nigam']",2022-08-19 15:16:39+00:00,1,0,"Lalitpur, India"
269,lalitpurpolice,LALITPUR POLICE,"@auraiyapolice: #UPP4AmritMahotsav
#HarGharTiranga    
#आजादी_का_अमृत_महोत्सव कार्यक्रम के तहत पुलिस अधीक्षक औरैया @ipsCharuNigam के नि…","['Auraiya Police', 'Charu Nigam']",2022-08-19 15:16:35+00:00,1,0,"Lalitpur, India"
270,PrabhuChawla,PrabhuChawla,"@XpressBengaluru: #IndiaAt75 
#HarGharTiranga 

We at @XpressBengaluru happy to reach out @DgpKarnataka , @masaleemips &amp; other staff at…","['TNIE Karnataka', 'TNIE Karnataka', 'DGP KARNATAKA', 'M A Saleem IPS']",2022-08-19 15:16:34+00:00,1,0,"New Delhi, India"
271,lalitpurpolice,LALITPUR POLICE,"@auraiyapolice: #UPP4AmritMahotsav
#HarGharTiranga    
#आजादी_का_अमृत_महोत्सव कार्यक्रम के तहत पुलिस अधीक्षक औरैया @ipsCharuNigam के नि…","['Auraiya Police', 'Charu Nigam']",2022-08-19 15:16:32+00:00,1,0,"Lalitpur, India"
272,JhunubalaBindh1,Jhunubala Bindhani,@MPKandhamal: ତଥା #HarGharTiranga କାର୍ଯ୍ୟକ୍ରମ ସ୍ଥାନୀୟ ଅଞ୍ଚଳର ଜନସାଧାରଣଙ୍କ ପ୍ରତ୍ଯକ୍ଷ ଯୋଗଦାନକ୍ରମେ ପାଳିତ ହୋଇଯାଇଛି। https://t.co/18vri8MV2K,['Office of Achyuta Samanta'],2022-08-19 15:16:27+00:00,1,0,
273,JhunubalaBindh1,Jhunubala Bindhani,@MPKandhamal: କନ୍ଧମାଳ ସଂସଦୀୟ କ୍ଷେତ୍ର ଅନ୍ତର୍ଗତ ବିଭିନ୍ନ ଅଞ୍ଚଳରେ ମାନ୍ୟବର କନ୍ଧମାଳ ସାଂସଦ ଡ. ଅଚ୍ୟୁତ ସାମନ୍ତଙ୍କ ଦିଗଦର୍ଶନକ୍ରମେ ୭୬ତମ ସ୍ବାଧିନତା ଦିବ…,['Office of Achyuta Samanta'],2022-08-19 15:16:21+00:00,1,0,
274,AkshatT18252406,Akshat Tiwari,"@cdoamethi: एवं कतिपय अमृत सरोवर में नौका विहार भी किया गया।

@DmAmethi @smritiirani @CMOfficeUP @UPGovt @UpRuralDev @apcuttarpradesh @C…","['CDO Amethi', 'DMAmethi', 'Smriti Z Irani', 'CM Office, GoUP', 'Government of UP', 'U.P. Rural Development Dep', 'Manoj Kumar Singh, IAS, APC, GoUP']",2022-08-19 15:16:19+00:00,1,0,paryagraj 
275,lalitpurpolice,LALITPUR POLICE,"@auraiyapolice: #HarGharTiranga 
#Auraiya_Police
#आजादी_का_अमृत_महोत्सव कार्यक्रम के तहत 
 ASP औरैया श्री शिष्यपाल द्वारा भारी पुलिस बल…",['Auraiya Police'],2022-08-19 15:16:19+00:00,1,0,"Lalitpur, India"
276,Abhishe07027339,Abhishek Pandit,"@AdvYuktiRathi: May your spirits rise with the Indian flag today 😍

Let us remember all those who fought for our country.
Happy Independ…",['Yukti Rathi'],2022-08-19 15:16:17+00:00,1,0,"Ghaziabad, India🇮🇳"
277,JhunubalaBindh1,Jhunubala Bindhani,@MPKandhamal: Elated and proud to share wonderful glimpses of #76thIndependenceDay and #HarGharTiranga celebration under Chakapad block…,['Office of Achyuta Samanta'],2022-08-19 15:16:14+00:00,1,0,
278,JagdevS44602212,Jagdev Singh,"@DarshanNarang5: Thank you so much Guru ji for such a beautiful day, मुझे आशीर्वाद डिजेए की आज का दिन अच्छा जाए और मैं अंजाने में भी कि…",['Darshan Narang'],2022-08-19 15:16:14+00:00,1,0,Karam Garh (Bathinda)
279,AkshatT18252406,Akshat Tiwari,@cdoamethi: आज दिनांक 15 अगस्त 2022 को 76 वें स्वतंत्रता दिवस के अवसर पर जनपद में निर्मित/निर्माणाधीन अमृत सरोवर पर भारतीय राष्ट्रीय ध्व…,['CDO Amethi'],2022-08-19 15:16:07+00:00,1,0,paryagraj 
280,MirTari39903003,Mir Tariq,"@JannatEHaphruda: بھارتی فوج نے اقبال میموریل پبلک ہائی سکول، گشی میں یوم آزادی کے کوئز مقابلے کا انعقاد کیا۔
#Kashmir
#ProsperousKashmi…",['Jannat-e-Haphruda'],2022-08-19 15:16:02+00:00,1,0,
281,deepkau38190980,deep kaur,"@Yveerangnayen: On the occasion of Independence Day, a tree plantation drive was organized by #YouthVeerangnayen of Umri (Haryana)!
#Har…",['Youth Veerangnayen'],2022-08-19 15:15:50+00:00,1,0,
282,deepkau38190980,deep kaur,"@Yveerangnayen: Caring for our mother Earth is our most important responsibility─ a responsibility that we take very seriously!
#YouthVe…",['Youth Veerangnayen'],2022-08-19 15:15:47+00:00,1,0,
283,Nssu3gaccbe,NSSU3GACCBE,"@NSSChennai: Thiruvalluvar Girls Higher Secondary School,Puducherry organized door to door campaign &amp; Tiranga Rally on 75th #AzadiKaAmri…",['RD NSS CHENNAI'],2022-08-19 15:15:46+00:00,1,0,
284,ivivektripathi,Vivek Tripathi,"@BJP_Siddhant: #HarGharTiranga के तहत आज अपने निवास को तिरंगे के रंग में रंग दिया जिसका अवलोकन आदरणीय @brijmohan_ag जी, युवा मोर्चा प्र…","['सिद्धांत शर्मा । Siddhant Sharma', 'Brijmohan Agrawal']",2022-08-19 15:15:46+00:00,1,0,अभनपुर
285,MuruganVictoria,Victoria Murugan,@UnaNYKHP: 🇮🇳YCDC Compaign and plantation along with Har ghar tiranga🇮🇳 campaign organised by NYV Bangana Volunteers in Village Laithani…,['Nehru Yuva Kendra Una'],2022-08-19 15:15:42+00:00,1,0,"krishnagiri,Tamil Nadu state"
286,Faruq33290017,Faruq,"@ChinarcorpsIA: Wreath laying at Chinar War Memorial, BB Cantt, #Srinagar in remembrance of the #bravehearts for their #supremesacrifice…",['Chinar Corps🍁 - Indian Army'],2022-08-19 15:15:37+00:00,1,0,
287,MuruganVictoria,Victoria Murugan,"@amusam12: National youth volunteer of nehru yuva kendra kargil volunteer from lotsum block  and teachers ,students organised awareness…",['Amusam12'],2022-08-19 15:15:36+00:00,1,0,"krishnagiri,Tamil Nadu state"
288,PujanPradhan11,Mr x bro,"@JannatEHaphruda: بھارتی فوج نے اقبال میموریل پبلک ہائی سکول، گشی میں یوم آزادی کے کوئز مقابلے کا انعقاد کیا۔
#Kashmir
#ProsperousKashmi…",['Jannat-e-Haphruda'],2022-08-19 15:15:32+00:00,1,0,
289,Bhushan12882967,Bhushan,"@YuvaKathua: Nehru Yuva kendra organised HAR GHAR TIRNGA CAMPAIGN
#azadikaamritmahotsav2022 
#HarGharTiranga 
@Nyksindia 
@jk_nyks 
@dis…","['Nehru Yuva Kendra kathua', 'NYKS India', 'NYKS J&K - Ladakh']",2022-08-19 15:15:29+00:00,1,0,
290,Bhushan12882967,Bhushan,"@YuvaKathua: Nehru Yuva kendra organised HAR GHAR TIRNGA CAMPAIGN
#azadikaamritmahotsav2022 
#HarGharTiranga 
@Nyksindia 
@jk_nyks 
@ian…","['Nehru Yuva Kendra kathua', 'NYKS India', 'NYKS J&K - Ladakh']",2022-08-19 15:15:24+00:00,1,0,
291,DarshanaSuthar7,Darshana Suthar,"@devusinh: आएँ साथ मिलकर मनाएँ 'आज़ादी का अमृत महोत्सव'। 

#HarGharTiranga #AzadiKaAmritMahotsav 

@sansad_tv https://t.co/okuDwVowTh","['Devusinh Chauhan', 'SansadTV']",2022-08-19 15:15:15+00:00,1,0,
292,Bhushan12882967,Bhushan,"@YuvaKathua: Nehru Yuva kendra kathua organising HAR GHAR TIRNGA CAMPAIGN
#HarGharTiranga 
#azadikaamritmahotsav2022 
@Nyksindia 
@jk_ny…","['Nehru Yuva Kendra kathua', 'NYKS India']",2022-08-19 15:15:09+00:00,1,0,
293,BJPSurendraPra1,BJP Surendra Pratap Singh Chauhan,"@Sadhvi_prachi: प्रकृति ने फहराया तिरंगा

#HarGharTiranga https://t.co/sXjC80Sybp",['Dr. Prachi Sadhvi'],2022-08-19 15:15:08+00:00,1,0,
294,vdchauhan132,vd110996,@tcmahmedabad: @GRTMM1 @tcmunionahm @brijeshmeja1 @devanshijoshi71 @CMOGuj  #TCMStrikeGujarat #Tcmstrikgujrat #HarGharTiranga @CYSSAAPGu…,"['તલાટી કમ મંત્રી અમદાવાદ ( Talati cum Mantri )', 'ગુજરાત રાજ્ય તલાટી મંત્રી મહામંડળ (OFFICIAL)', 'અમદાવાદ જીલ્લા તલાટી કમ મંત્રી મંડળ', 'Brijesh Merja', 'Devanshi Joshi', 'CMO Gujarat']",2022-08-19 15:15:08+00:00,1,0,"Ahmadabad City, India"
295,MuruganVictoria,Victoria Murugan,"@Nyksindia: Royal Club Ganiary is affiliated with Nehru Yuva Kendra Nuapada, At the 75th Azadi ka Amrit Mahotsav we organised a Tiranga…",['NYKS India'],2022-08-19 15:15:05+00:00,1,0,"krishnagiri,Tamil Nadu state"
296,DarshanaSuthar7,Darshana Suthar,"@MahilamorchaGuj: #NewProfilePic
#HarGharTiranga https://t.co/uPRC4lhdT3",['BJP Mahila Morcha Gujarat'],2022-08-19 15:15:03+00:00,1,0,
297,Bhushan12882967,Bhushan,"@YuvaKathua: Nehru Yuva kendra has launched  HAR GHAR TIRNGA CAMPAIGN
#AzadiKaAmritMahotsav 
#HarGharTiranga 
@jk_nyks 
@Nyksindia 
@ian…","['Nehru Yuva Kendra kathua', 'NYKS J&K - Ladakh', 'NYKS India']",2022-08-19 15:15:02+00:00,1,0,
298,AbdulKh37247488,habibulla,"@JannatEHaphruda: بھارتی فوج نے اقبال میموریل پبلک ہائی سکول، گشی میں یوم آزادی کے کوئز مقابلے کا انعقاد کیا۔
#Kashmir
#ProsperousKashmi…",['Jannat-e-Haphruda'],2022-08-19 15:14:49+00:00,1,0,
299,Bhushan12882967,Bhushan,"@YuvaKathua: Nehru Yuva kendra kathua organising HAR GHAR TIRNGA CAMPAIGN 
#HarGharTiranga 
@jk_nyks 
@Nyksindia 
@ianuragthakur
@aruned…","['Nehru Yuva Kendra kathua', 'NYKS J&K - Ladakh', 'NYKS India', 'Anurag Thakur']",2022-08-19 15:14:47+00:00,1,0,
300,MuruganVictoria,Victoria Murugan,"@NNuapada: #YCDC organized by @NNuapada to establish New youth clubs and activate dormant youth clubs Bidhadev Youth Club at Pharsara, B…","['NYKNuapada', 'NYKNuapada']",2022-08-19 15:14:45+00:00,1,0,"krishnagiri,Tamil Nadu state"
301,Ahmed49596411,Ahmed,"@JannatEHaphruda: بھارتی فوج نے اقبال میموریل پبلک ہائی سکول، گشی میں یوم آزادی کے کوئز مقابلے کا انعقاد کیا۔
#Kashmir
#ProsperousKashmi…",['Jannat-e-Haphruda'],2022-08-19 15:14:27+00:00,1,0,
302,Faruq33290017,Faruq,"@ChinarcorpsIA: The Tricolour unfurled all across the #Mountain passes &amp; Valleys to celebrate the festival of #AzadiKaAmritMahotsav.

#A…",['Chinar Corps🍁 - Indian Army'],2022-08-19 15:14:22+00:00,1,0,
303,Bhushan12882967,Bhushan,"@YuvaKathua: Nehru Yuva kendra kathua organising YCDP campaign
#azadikaamritmahotsav2022 
#HarGharTiranga 
@Nyksindia 
@jk_nyks 
@SomDZa…","['Nehru Yuva Kendra kathua', 'NYKS India', 'NYKS J&K - Ladakh']",2022-08-19 15:14:15+00:00,1,0,
304,Bhushan12882967,Bhushan,"@YuvaKathua: Nehru Yuva kendra kathua organising HAR GHAR TIRNGA CAMPAIGN
#azadikaamritmahotsav2022 
#HarGharTiranga 
@Nyksindia 
@jk_ny…","['Nehru Yuva Kendra kathua', 'NYKS India']",2022-08-19 15:14:12+00:00,1,0,
305,Bhushan12882967,Bhushan,"@YuvaKathua: Nehru Yuva kendra kathua organising HAR GHAR TIRNGA CAMPAIGN
#AzadiKaAmritMahotsav 
#HarGharTiranga 
@Nyksindia 
@jk_nyks…","['Nehru Yuva Kendra kathua', 'NYKS India', 'NYKS J&K - Ladakh']",2022-08-19 15:14:07+00:00,1,0,
306,MuruganVictoria,Victoria Murugan,"@YuvaTarn: #Har Ghar Tiranga Bike Rally from Asal uttar to BSF Headquarters Amarkot by Youth club and volunteers of Block Valtoha,Tarn T…","['Nehru Yuva Kendra , Tarn Taran']",2022-08-19 15:14:06+00:00,1,0,"krishnagiri,Tamil Nadu state"
307,CHAUHAN241089,SURAJ CHAUHAN,"@pnbindia: MD &amp; CEO Sh.Atul Kumar Goel hoisted the National flag and 
addressed the exuberant gathering at Head Office building, 
Dwarka…",['Punjab National Bank'],2022-08-19 15:14:05+00:00,1,0,"Kolkata, India"
308,RatherMurtaza09,♡ the devil boy,"@bhupen87112944: Vande Mataram 🇮🇳 !! 🙏
Happy Independence day !!
🧡🤍💚
#75YearsofIndependence #HappyIndependenceDay 
#Vandematram #15Augus…",['Bhupendra Singh Chauhan'],2022-08-19 15:13:58+00:00,1,0,"Jammu, Jammu & Kashmir, India"
309,DarshanaSuthar7,Darshana Suthar,"@VanathiBJP: सबसे प्यारा देश हमारा, जीवन का आधार तिरंगा, जन जन की पहचान, भारत की है शान तिरंगा.
#HarGharTiranga https://t.co/SubBqAbxkB",['Vanathi Srinivasan'],2022-08-19 15:13:52+00:00,1,0,
310,DarshanaSuthar7,Darshana Suthar,"@BJP4Gujarat: हमारी शान, हमारा तिरंगा 🇮🇳

#HarGharTiranga    
#AzadiKaAmritMahotsav https://t.co/rxI83fU3M9",['BJP Gujarat'],2022-08-19 15:13:45+00:00,1,0,
311,UmeshRa99687673,Umesh Rajpoot,"@copvivekk: Happy independence day 🇮🇳
#IndependenceDay
#IndependenceDay2022 
#15august
#AzadiKaAmritMahotsav 
#HarGharTiranga https://t.…",['Vivek Yadav DSP'],2022-08-19 15:13:25+00:00,1,0,Unnao Uttar pradesh
312,Shubham40918010,jatt saab,@Shaurya121095: Our #NationalAnthem #JanaGanaMana by #Kashmiri #Sufi musicians 4 #AzadiKaAmritMahotsav recorded in #Srinagar #Kashmir.…,['Shaurya'],2022-08-19 15:13:23+00:00,1,0,Jammu & Kashmir
313,Shubham40918010,jatt saab,"@Shaurya121095: Azadi Ka Amrit Mahotsav celebrations at Chattabal, #Srinagar #Kashmir on 13 Aug 2022.
#AzaadiKaAmritMahotsav 
#HarGharTi…",['Shaurya'],2022-08-19 15:13:17+00:00,1,0,Jammu & Kashmir
314,Shubham40918010,jatt saab,@Shaurya121095: #IndiaAt75 #HarGharTiranga #KashmirMainHarGharTiranga,['Shaurya'],2022-08-19 15:13:15+00:00,1,0,Jammu & Kashmir
315,ABMERBjp,A B MER,@OfficeofJPNadda: #HarGharTiranga अभियान के तहत आज माननीय भाजपा राष्ट्रीय अध्यक्ष श्री @JPNadda जी ने आवास से पश्चिमी दिल्ली के लिए एक…,"['Office of JP Nadda', 'Jagat Prakash Nadda']",2022-08-19 15:13:13+00:00,1,0,
316,Shubham40918010,jatt saab,"@Shaurya121095: #KashmirMainHarGharTiranga has truly blessed the UT ❣️
Wishing everyone a very Happy #IndependenceDay2022 Lots of love f…",['Shaurya'],2022-08-19 15:13:12+00:00,1,0,Jammu & Kashmir
317,rockbro58096344,rock bro,"@JannatEHaphruda: بھارتی فوج نے اقبال میموریل پبلک ہائی سکول، گشی میں یوم آزادی کے کوئز مقابلے کا انعقاد کیا۔
#Kashmir
#ProsperousKashmi…",['Jannat-e-Haphruda'],2022-08-19 15:13:09+00:00,1,0,
318,Shubham40918010,jatt saab,"@Shaurya121095: This #IndependenceDay2022 when #IndiaAt75 celebrates #HarGharTiranga , #Kashmir joins in on the celebrations with #Kashm…",['Shaurya'],2022-08-19 15:13:09+00:00,1,0,Jammu & Kashmir
319,gurvinder3561,Gurvinder Singh,"@DPSINGH_1959: @BaldevRaiMehta1 @DSSNewsUpdates @derasachasauda @Derasuchasoudha
Our pyare satguru Saint Gurmeet Ram Rahim Ji by coungtu…","['Devendra pal and', 'Baldev Rai Mehta', 'Dera Sacha Sauda', 'Dera Sacha Sauda']",2022-08-19 15:13:07+00:00,1,0,"sirsa, India"
320,Bhushan12882967,Bhushan,"@YuvaKathua: Nehru Yuva kendra kathua has launched HAR GHAR TIRNGA CAMPAIGN
#azadikaamritmahotsav2022 
#HarGharTiranga 
@Nyksindia 
@jk_…","['Nehru Yuva Kendra kathua', 'NYKS India']",2022-08-19 15:13:07+00:00,1,0,
321,Rajendr18192469,Rajendra Damor,"@_WithAG: जननायक ने आज हर घर तिरंगा अभियान के तहत मुख्यमंत्री निवास, जयपुर पर तिरंगा लगाया। 
#HarGharTiranga
#AshokGehlot https://t.co/6…",['Team Ashok Gehlot 🚨'],2022-08-19 15:13:02+00:00,1,0,
322,vinnu_arya_06_,🖤VinAAy🤍,"@AndamanHelping: 🇮🇳#HARGHARTIRANGA 🇮🇳

SPECIAL VIDEO ON PATRIOTISM 75 YEARS OF INDEPENDENCE OF INDIA with Support of @alluarjun Army And…","['ANDAMAN HELPING HANDS, A&N ISLANDS 👐', 'Allu Arjun']",2022-08-19 15:13:02+00:00,1,0,"Hubli, India"
323,Shubham40918010,jatt saab,"@Shaurya121095: #AzaadiKaAmritMahotsav celebrations around Srinagar. Kashmir covered in colours of #Tiranga. Proud Kashmiris, Proud Indi…",['Shaurya'],2022-08-19 15:12:59+00:00,1,0,Jammu & Kashmir
324,Bhushan12882967,Bhushan,"@YuvaKathua: Nehru Yuva kendra kathua organising HAR GHAR TIRNGA CAMPAIGN
#azadikaamritmahotsav2022 
#HarGharTiranga 
@Nyksindia 
@jk_ny…","['Nehru Yuva Kendra kathua', 'NYKS India']",2022-08-19 15:12:58+00:00,1,0,
325,Bhushan12882967,Bhushan,"@YuvaKathua: Nehru Yuva kendra kathua organising HAR GHAR TIRNGA CAMPAIGN
#azadikaamritmahotsav2022 
#HarGharTiranga 
@Nyksindia 
@jk_ny…","['Nehru Yuva Kendra kathua', 'NYKS India']",2022-08-19 15:12:55+00:00,1,0,
326,Bhushan12882967,Bhushan,"@YuvaKathua: Nehru Yuva kendra kathua organised 76th Independence Day 
#azadikaamritmahotsav2022 
#HarGharTiranga 
@Nyksindia 
@jk_nyks…","['Nehru Yuva Kendra kathua', 'NYKS India', 'NYKS J&K - Ladakh']",2022-08-19 15:12:52+00:00,1,0,
327,Santosh37181841,Santosh Kumar Lenka,"@XpressOdisha: #IndiaAt75
@KIITUniversity and @kissfoundation founder MP @achyuta_samanta and students  join the New Indian Express' #Ha…","['TNIE Odisha', 'KIIT - Kalinga Institute of Industrial Technology', 'KISS - Kalinga Institute of Social Sciences', 'Achyuta Samanta']",2022-08-19 15:12:50+00:00,1,0,
328,Faruq33290017,Faruq,@JannatEHaphruda: آزادی کا امرت مہوتسو کی تقریبات کے تسلسل میں، ہندوستانی فوج کی طرف سے ہفرودا میں ESM کے ساتھ بات چیت کا اہتمام کیا گیا…,['Jannat-e-Haphruda'],2022-08-19 15:12:49+00:00,1,0,
329,baldev_bahl,Baldev Bahl,"@DMNorthdistt: Awareness through ""Tiranga Bike Rally"" on ""Har Ghar Tiranga""🇮🇳 Campaign was conducted today by District North.
""विजयी वि…",['DM North'],2022-08-19 15:12:49+00:00,1,0,"New Delhi, Delhi , India"
330,Santosh37181841,Santosh Kumar Lenka,"@achyuta_samanta: 30,000 KISSians 
1 Emotion - #HarGharTiranga

Perfect blend of passion and patriotism - celebration at KISS in the pre…",['Achyuta Samanta'],2022-08-19 15:12:46+00:00,1,0,
331,Narendrabjp99,Dr Narendra Faujdar 🇮🇳,"ना फ़्री घर की माँग, ना फ़्री बिजली, ना फ़्री पानी ना आरक्षण वाली नौकरी माँगी! ना तो इसको हिंदुस्तान में डर लगता है! ना इसको कोई शिकायत है! बस अपने लिए आत्मनिर्भर हो गया! अगर कुछ है इस बंदे में तो बस अपने देश से प्यार और हिंदुस्तानी होने का अभिमान! @BJP4India ❤

#HarGharTiranga https://t.co/Q4vc5nqcki",['BJP'],2022-08-19 15:12:43+00:00,0,1,
332,Shubham40918010,jatt saab,"@Shaurya121095: Received this video from #Mumbai- this is the Borivali flyover! 
The #HarGharTiranga touch is looking wonderful honestly…",['Shaurya'],2022-08-19 15:12:41+00:00,1,0,Jammu & Kashmir
333,Shubham40918010,jatt saab,"@Shaurya121095: #MadeInKashmirTiranga making a mark all over #India for #HarGharTiranga #AzadiKaAmritMahotsav ❣️🇮🇳
Assam, Manipur, MP, R…",['Shaurya'],2022-08-19 15:12:33+00:00,1,0,Jammu & Kashmir
334,Santosh37181841,Santosh Kumar Lenka,"@achyuta_samanta: Hues of Patriotism! 

Adding vigour to the #HarGharTiranga  movement, we celebrated the historic #AzadiKaAmritMahotsav…",['Achyuta Samanta'],2022-08-19 15:12:29+00:00,1,0,
335,ABMERBjp,A B MER,"@narendramodi: हर घर तिरंगा अभियान को लेकर देशवासियों में जिस प्रकार का जोश और उत्साह देखने को मिल रहा है, वह राष्ट्र की एकता और अखंडता…",['Narendra Modi'],2022-08-19 15:12:28+00:00,1,0,
336,Shubham40918010,jatt saab,"@Shaurya121095: #MadeInKashmirTiranga reaches Pune, unfurled at Dnyanganga English Medium School.
#Harghartiranga 
#KashmirMainHarGharTi…",['Shaurya'],2022-08-19 15:12:28+00:00,1,0,Jammu & Kashmir
337,Shubham40918010,jatt saab,"@Shaurya121095: #KashmirMainHarGharTiranga #HarGharTiranga #NayaKashmir is with #IndiaAt75 
Goosebumps for real! 🇮🇳🇮🇳❣️❣️ https://t.co/L…",['Shaurya'],2022-08-19 15:12:24+00:00,1,0,Jammu & Kashmir
338,Santosh55767587,Santosh Rani,@DSSNewsUpdates: सभी साध संगत को बताते हुए अत्यंत प्रसन्नता हो रही है कि हमारे प्यारे सतगुरु संत डॉ गुरमीत राम रहीम सिंह जी इन्सां जी ने…,['Dera Sacha Sauda'],2022-08-19 15:12:19+00:00,1,0,
339,Santosh55767587,Santosh Rani,"@DSSNewsUpdates: Our National Flag is a symbol of our freedom and pride, marked by the sacrifices that our brave heroes have made to def…",['Dera Sacha Sauda'],2022-08-19 15:12:18+00:00,1,0,
340,IndianDiplomacy,Indian Diplomacy,@IndEmbFinEst: Finland India Network of Academicians and Researchers (FINERAC) celebrated its 3rd anniversary under #AmritMahotsav banne…,['India in Finland'],2022-08-19 15:12:09+00:00,1,0,"New Delhi, India"
341,ABMERBjp,A B MER,@narendramodi: Wonderful collective effort on the Dal Lake! #HarGharTiranga,['Narendra Modi'],2022-08-19 15:12:08+00:00,1,0,
342,Bhushan12882967,Bhushan,"@YuvaKathua: Nehru Yuva kendra kathua 
#harghartiranga 
@Nyksindia https://t.co/6U1iaR8Gyw","['Nehru Yuva Kendra kathua', 'NYKS India']",2022-08-19 15:12:07+00:00,1,0,
343,Santosh37181841,Santosh Kumar Lenka,@kissfoundation: #HarGharTiranga movement was celebrated with much zeal and vigour at KISS campus. Catch a glimpse of the lively perform…,['KISS - Kalinga Institute of Social Sciences'],2022-08-19 15:12:06+00:00,1,0,
344,ABMERBjp,A B MER,@OfficeofJPNadda: माननीय भाजपा राष्ट्रीय अध्यक्ष श्री @JPNadda जी 13 अगस्त 2022 को उत्तर प्रदेश के मेरठ में 'तिरंगा यात्रा' को संबोधित क…,"['Office of JP Nadda', 'Jagat Prakash Nadda']",2022-08-19 15:12:03+00:00,1,0,
345,Santosh55767587,Santosh Rani,"@DSSNewsUpdates: Respect the Tricolor🇮🇳 - A symbol of sacrifice &amp; devotion!
With guidance of Saint Dr @Gurmeetramrahim Singh Ji Insan, #…","['Dera Sacha Sauda', 'Dr.GURMEET RAM RAHIM']",2022-08-19 15:11:53+00:00,1,0,
346,ABMERBjp,A B MER,@JPNadda: आज़ादी के #AmritMahotsav के उपलक्ष्य में आदरणीय प्रधानमंत्री श्री @narendramodi जी के आह्वान पर #HarGharTiranga अभियान के तहत…,"['Jagat Prakash Nadda', 'Narendra Modi']",2022-08-19 15:11:35+00:00,1,0,
347,Drparvlax13,Dr.shrikant Laxman wakudkar,"@RailMinIndia: Our national pride 🇮🇳 flying high at world's highest Railway arch bridge, Chenab bridge, as the Golden Joint work is fini…",['Ministry of Railways'],2022-08-19 15:11:24+00:00,1,0,"BLACK GOLD CITY, Chandrapur"
348,rajan02684252,rajan,"@DropadiMurmu__: बेहद ही खूबसूरत लहरें 🇮🇳

#HarGharTiranga #AazadiKaAmritMahotsav https://t.co/wvF592Dtdn",['Droupadi Murmu द्रौपदी मुर्मू.'],2022-08-19 15:11:19+00:00,1,0,
349,Sauravchauhans,Saurabh Chauhan,"@DSSNewsUpdates: आज़ादी के 75 वर्ष पूरे होने पर व अमृत महोत्सव के उपलक्ष्य में आज डेरा सच्चा सौदा में 10,000 से अधिक तिरंगे लोगों को अप…",['Dera Sacha Sauda'],2022-08-19 15:11:11+00:00,1,0,delhi cantt
350,Sauravchauhans,Saurabh Chauhan,@DSSNewsUpdates: DSS volunteers are proudly commemorating the #HarGharTiranga movement and hoisting Tiranga at their places. Their parti…,['Dera Sacha Sauda'],2022-08-19 15:11:07+00:00,1,0,delhi cantt
351,SunnyLaura2,Sunny Laura,"@RohtakPolice: #रोहतक पुलिस की तरफ़ से आप सभी को #स्वतंत्रतादिवस की हार्दिक शुभकामनाएंl
#HappyIndependenceDay 🇮🇳
...
@cmohry @anilvijmin…","['Rohtak Police', 'CMO Haryana']",2022-08-19 15:10:59+00:00,1,0,Rohtak
